Timestamp,Latitude,Longitude,Technology,Cell_ID,PCI,EARFCN,RSRP_dBm,SINR_dB,Throughput_DL_Mbps,Throughput_UL_Mbps,Event_Log
2026-06-06 08:37:06,10.76694470936502,106.66668684120451,LTE,102,306,38950,-88.43,11.98,54.06,17.91,HANDOVER
2026-06-06 08:37:08,10.766948945902788,106.66668223492466,5G-NR,101,303,39250,-81.75,10.6,43.29,11.92,NORMAL
2026-06-06 08:37:10,10.767006894363814,106.66675755839822,LTE,202,607,38950,-101.88,11.46,36.32,10.72,NORMAL
2026-06-06 08:37:12,10.766988253103086,106.66681761342947,5G-NR,301,905,39250,-87.86,19.61,55.41,17.29,NORMAL
2026-06-06 08:37:14,10.76699641217275,106.66678896011479,LTE,201,603,39250,-82.88,9.77,45.69,14.09,NORMAL
2026-06-06 08:37:16,10.766992143995358,106.66682492005312,5G-NR,202,608,38950,-89.34,10.8,48.38,15.93,NORMAL
2026-06-06 08:37:18,10.767016237702327,106.66690000328052,5G-NR,201,605,6300,-81.48,14.2,54.66,15.53,HANDOVER
2026-06-06 08:37:20,10.76715197063066,106.66682983896365,LTE,103,310,39250,-94.14,14.42,45.01,14.53,NORMAL
2026-06-06 08:37:22,10.767078607371031,106.6668924405752,LTE,201,604,6300,-78.73,14.75,60.5,17.63,NORMAL
2026-06-06 08:37:24,10.76713292038055,106.66688268314965,5G-NR,103,311,6300,-71.61,12.55,55.72,18.19,NORMAL
2026-06-06 08:37:26,10.767072284586991,106.66694691906977,LTE,101,303,38950,-92.9,5.43,25.62,8.92,NORMAL
2026-06-06 08:37:28,10.767068687993701,106.66693112352038,5G-NR,201,605,38950,-93.56,16.53,40.73,10.35,NORMAL
2026-06-06 08:37:30,10.767143135523549,106.66685283059434,LTE,202,606,38950,-78.37,5.41,31.59,11.65,NORMAL
2026-06-06 08:37:32,10.767166349524505,106.66678517804806,5G-NR,103,309,39250,-77.36,11.21,61.21,17.29,NORMAL
2026-06-06 08:37:34,10.767132462285607,106.66681806314486,LTE,202,607,38950,-94.18,6.98,25.61,9.3,NORMAL
2026-06-06 08:37:36,10.767116697100144,106.66686364649497,5G-NR,102,306,38950,-93.36,9.74,34.82,11.18,NORMAL
2026-06-06 08:37:38,10.767170676987591,106.66683938749746,LTE,103,309,39250,-92.25,11.32,37.79,15.01,NORMAL
2026-06-06 08:37:40,10.767154158656005,106.66690770304498,5G-NR,201,605,39250,-100.76,11.29,33.86,9.71,RSRP_DROP
2026-06-06 08:37:42,10.767184981585485,106.66683801184125,LTE,103,310,38950,-97.35,11.69,39.73,11.22,NORMAL
2026-06-06 08:37:44,10.76720726017748,106.66686404705334,5G-NR,202,606,38950,-98.03,16.45,46.56,13.93,NORMAL
2026-06-06 08:37:46,10.767194680160099,106.66682138608135,5G-NR,101,303,38950,-96.14,11.81,33.89,9.56,NORMAL
2026-06-06 08:37:48,10.767321877364566,106.66681227591488,LTE,103,310,38950,-90.28,9.02,36.48,12.54,NORMAL
2026-06-06 08:37:50,10.767373573315682,106.66684511983516,5G-NR,201,605,6300,-88.13,13.86,47.7,11.08,NORMAL
2026-06-06 08:37:52,10.76729231618635,106.66682349503324,LTE,102,307,6300,-77.6,14.76,54.82,14.34,NORMAL
2026-06-06 08:37:54,10.767321638902088,106.66683042170058,5G-NR,301,904,38950,-97.99,5.09,33.28,7.85,NORMAL
2026-06-06 08:37:56,10.767308549578848,106.66692079926914,5G-NR,101,303,6300,-82.13,12.39,51.34,17.3,RSRP_DROP
2026-06-06 08:37:58,10.767371171245589,106.66691618575697,5G-NR,102,306,39250,-91.71,12.8,45.51,17.07,NORMAL
2026-06-06 08:38:00,10.767351545208667,106.6669963272837,LTE,103,311,6300,-90.4,8.81,40.21,11.85,HANDOVER
2026-06-06 08:38:02,10.767365808386593,106.66695854487241,5G-NR,202,606,6300,-84.6,15.5,57.44,16.89,NORMAL
2026-06-06 08:38:04,10.767411057750543,106.66702033312309,5G-NR,202,606,38950,-98.98,9.4,31.82,9.69,HANDOVER
2026-06-06 08:38:06,10.767474345510252,106.66713682724033,5G-NR,201,604,6300,-86.94,10.5,35.72,13.04,RSRP_DROP
2026-06-06 08:38:08,10.767434330689898,106.66701852857032,5G-NR,202,606,6300,-88.67,9.31,41.03,10.45,NORMAL
2026-06-06 08:38:10,10.767437605628107,106.66700071485499,5G-NR,101,305,6300,-86.06,10.06,38.99,12.17,RSRP_DROP
2026-06-06 08:38:12,10.767433858362548,106.66706533918263,5G-NR,202,607,6300,-87.69,5.61,31.63,11.44,NORMAL
2026-06-06 08:38:14,10.767421191900919,106.66708315645946,5G-NR,201,605,39250,-70.36,4.24,49.01,15.7,HANDOVER
2026-06-06 08:38:16,10.767529464612934,106.66713542521187,LTE,301,904,38950,-95.1,16.38,50.68,15.58,NORMAL
2026-06-06 08:38:18,10.767569713698482,106.66712918610067,5G-NR,103,309,38950,-94.25,6.61,30.63,11.19,NORMAL
2026-06-06 08:38:20,10.767526669500764,106.66716438148791,5G-NR,103,310,39250,-94.99,6.03,30.61,3.78,NORMAL
2026-06-06 08:38:22,10.767592562598118,106.66718504085378,5G-NR,202,607,6300,-94.44,1.39,31.04,10.67,HIGH_INTERFERENCE
2026-06-06 08:38:24,10.767718670407968,106.66728510777749,5G-NR,102,306,39250,-95.1,7.44,32.29,8.38,NORMAL
2026-06-06 08:38:26,10.767790293670997,106.66733037302808,5G-NR,103,309,6300,-80.49,4.71,51.68,11.84,NORMAL
2026-06-06 08:38:28,10.767734325172698,106.6673806291878,LTE,301,905,39250,-78.64,16.57,60.77,19.25,NORMAL
2026-06-06 08:38:30,10.767730113469055,106.66738591656984,5G-NR,202,608,38950,-94.57,14.04,32.6,12.53,RSRP_DROP
2026-06-06 08:38:32,10.767813459026515,106.6673866601964,5G-NR,201,603,38950,-96.66,7.25,33.31,9.72,NORMAL
2026-06-06 08:38:34,10.767798075553234,106.66739070670512,5G-NR,301,903,38950,-86.23,19.01,57.44,19.14,NORMAL
2026-06-06 08:38:36,10.76784026652464,106.66744437383367,LTE,202,606,6300,-94.42,13.93,47.81,17.57,NORMAL
2026-06-06 08:38:38,10.767898998227311,106.66744911476482,LTE,301,904,6300,-84.94,8.7,44.47,15.97,NORMAL
2026-06-06 08:38:40,10.767872651703733,106.66749650125624,LTE,103,310,39250,-88.38,0.0,24.61,10.66,NORMAL
2026-06-06 08:38:42,10.76788967543593,106.66765102530415,5G-NR,201,604,39250,-102.13,19.16,36.92,12.56,HANDOVER
2026-06-06 08:38:44,10.767747612068927,106.66773329278635,LTE,202,606,38950,-77.62,4.44,39.52,12.01,NORMAL
2026-06-06 08:38:46,10.767716392686859,106.66774373137443,5G-NR,101,305,6300,-75.63,3.42,36.37,7.71,NORMAL
2026-06-06 08:38:48,10.76772376427929,106.66784580420976,5G-NR,201,603,39250,-94.9,14.09,38.31,11.0,NORMAL
2026-06-06 08:38:50,10.767681375120192,106.66785131968737,LTE,101,304,6300,-93.1,19.76,54.1,14.54,NORMAL
2026-06-06 08:38:52,10.767782995685389,106.66775903221527,5G-NR,301,904,6300,-87.71,15.54,57.48,21.59,NORMAL
2026-06-06 08:38:54,10.76773148861649,106.66772854703662,5G-NR,102,306,38950,-87.32,12.26,46.5,13.6,NORMAL
2026-06-06 08:38:56,10.767729486392156,106.66764629952135,5G-NR,201,603,38950,-84.73,12.38,40.8,12.49,NORMAL
2026-06-06 08:38:58,10.76775602342102,106.6676552087123,5G-NR,301,904,6300,-73.92,13.41,59.21,18.87,HANDOVER
2026-06-06 08:39:00,10.767848087085474,106.66768631381505,5G-NR,101,304,6300,-91.42,13.04,48.4,14.61,NORMAL
2026-06-06 08:39:02,10.767796293977915,106.6678169000538,5G-NR,103,310,6300,-96.39,11.12,32.53,13.15,HANDOVER
2026-06-06 08:39:04,10.767874452165522,106.66786651569622,5G-NR,103,309,6300,-101.03,10.42,30.13,7.79,HANDOVER
2026-06-06 08:39:06,10.767894963818573,106.6678833696645,5G-NR,102,307,38950,-95.85,9.75,34.02,10.6,NORMAL
2026-06-06 08:39:08,10.767865888386021,106.66796313399936,LTE,201,604,39250,-90.27,6.98,30.34,7.62,RSRP_DROP
2026-06-06 08:39:10,10.767908993559734,106.66786046588082,5G-NR,201,605,38950,-75.64,8.88,52.04,12.97,NORMAL
2026-06-06 08:39:12,10.767938946544513,106.6679046027543,5G-NR,201,603,39250,-94.14,3.23,24.92,6.25,NORMAL
2026-06-06 08:39:14,10.767928935700654,106.66798085466594,5G-NR,301,905,6300,-88.21,9.61,41.94,12.51,NORMAL
2026-06-06 08:39:16,10.767952425804904,106.6679221394912,LTE,102,308,39250,-90.13,6.05,28.53,7.7,NORMAL
2026-06-06 08:39:18,10.76795316012506,106.66802076473378,5G-NR,201,604,38950,-80.49,5.59,37.8,9.95,NORMAL
2026-06-06 08:39:20,10.767978835992324,106.66807107451824,LTE,301,903,38950,-69.78,10.72,59.86,15.15,NORMAL
2026-06-06 08:39:22,10.768031942526049,106.6680761572434,5G-NR,103,310,6300,-94.25,15.57,42.09,12.46,NORMAL
2026-06-06 08:39:24,10.768131243366858,106.66814412415538,5G-NR,101,303,38950,-93.92,13.67,50.01,11.99,NORMAL
2026-06-06 08:39:26,10.768089352591916,106.66831036572684,LTE,301,905,6300,-81.65,3.72,34.26,11.8,HANDOVER
2026-06-06 08:39:28,10.768216004260648,106.66835127770214,5G-NR,103,309,38950,-84.54,6.04,38.55,11.73,NORMAL
2026-06-06 08:39:30,10.768138399870672,106.66839617093731,5G-NR,103,310,38950,-75.23,13.76,61.13,15.42,NORMAL
2026-06-06 08:39:32,10.76815081061592,106.66839860928334,5G-NR,101,304,6300,-85.33,6.07,29.75,8.31,NORMAL
2026-06-06 08:39:34,10.768200226476244,106.66837761862118,LTE,103,310,39250,-92.87,9.1,26.55,6.46,NORMAL
2026-06-06 08:39:36,10.76823427606963,106.66845743877018,LTE,102,306,38950,-85.27,12.2,38.45,12.17,NORMAL
2026-06-06 08:39:38,10.76822314109364,106.66843607374062,LTE,101,305,39250,-81.13,6.13,46.6,16.66,HIGH_INTERFERENCE
2026-06-06 08:39:40,10.768232734981122,106.66847036771485,LTE,103,311,38950,-83.44,10.42,42.12,8.89,NORMAL
2026-06-06 08:39:42,10.768228084934389,106.66847170826804,5G-NR,202,606,38950,-85.94,4.66,47.03,14.34,NORMAL
2026-06-06 08:39:44,10.768218616696542,106.66853044705759,LTE,301,904,38950,-81.47,7.59,39.4,11.5,RSRP_DROP
2026-06-06 08:39:46,10.768281096801394,106.66858046678391,5G-NR,103,311,38950,-80.65,11.28,49.32,16.14,HANDOVER
2026-06-06 08:39:48,10.768318947575692,106.66867271918056,LTE,102,307,39250,-78.94,3.63,46.0,14.23,NORMAL
2026-06-06 08:39:50,10.76830430209593,106.66867211819662,5G-NR,201,603,39250,-84.81,11.76,55.83,15.24,NORMAL
2026-06-06 08:39:52,10.7683692820897,106.66868592570052,5G-NR,103,310,38950,-91.34,9.92,48.12,13.8,NORMAL
2026-06-06 08:39:54,10.768404647065744,106.66865719987757,5G-NR,201,605,38950,-88.83,12.21,49.3,13.2,NORMAL
2026-06-06 08:39:56,10.768465290171687,106.66866054228196,LTE,202,608,39250,-80.35,10.9,53.19,18.11,NORMAL
2026-06-06 08:39:58,10.768516771613783,106.66871318031154,5G-NR,103,310,6300,-96.54,15.46,44.92,13.52,NORMAL
